"nombre_carrera","fecha_inscripcion","anio_inscripcion","sexo","pais_nacionalidad","tipo_inscripcion","correlativo_estudiante"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"1c44640ec7a73c8c90b936fbf9152d4d"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"1f0fb69fbc6e02e2d301afdaea90e448"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"220537a8e11b26fe11128106d9a907b7"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"2dd3c439b168fca8dfa70ddc5145629b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"2df398c890b06fe2913a339b8a8af140"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"2e37180bce3cbaa3dae4b12979edcee1"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"2e65c0e60557e5c77dbef8909fcafd65"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"2f6b663674adff1c2c86ef0371d4a8cb"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"347e3984c144727daceab4d6a30c409e"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"365353ddcaffd2feb740c7c2164ca495"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"365e16531370fb8dbb6877b3708512c9"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"376e6176ca42114febaea021cf4f8eb3"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"3797536274f881e0942a8cb68831e6d3"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"3a6f738146c9341ea7e68ce918c8500a"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"3cd0ec61a5bef601c1c00ade9e704f93"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"3d341dcc8d1d4f680a1b5efeda4e494a"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"3f320ec2c3507e936479e6fef8fc4d8c"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"4297bec568461fe13e948e9389d3d2fc"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"4ab34faa9f1b1298ce2976a4928720ff"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"4c492713991c14770766f21bab3cbeb9"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"4d2f1addb27df8b5cfe290c952473a70"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"4ed768b5f205120b178d9f9d64361dfc"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"4f32ba70650bfbf73e5948a082f5523e"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"50ea4b4e1e1c09b489a87d72b878cd0b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"50f2768ad20cab8a05af3c6e5213c7c9"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"59ce783fda432898be4f77bb7467ad41"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"5a33ce9cc9cd181552162a6543c8c2cb"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"5bb80b858e4f255f5dc8ebb56fd9e10f"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"5c201e9f0d4ee28b3a67f679b3dd6032"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"62368b9fe4b0902a52b1af631f9969b4"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"68093a0d8a5bf68d88e8c2ac465b9148"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"6a99b246d3ce72f5fda07ef63c036ef3"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"6b3075b345b3021214c745693362a01c"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"6d65c5c208804579e4746d971b58b90a"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"6e602c072d38bf185fad30e246ddcd6b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"71ce805eae2553935a28fcd9ab0be552"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"728b4a18ef922d4c6470244131738c48"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"767040833eb40b492bdadfad2473c82f"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"78275bf4b2bb3d9fd38d2de2312a4346"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"7879ec1e7341ad7576c431db951bee1b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"7a2a7d78567933095219f236fae4eee7"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"7a2b3e595306adc9f866d8f0115e3e44"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"7ca9d97ed1fa8f37effdcdfb17fe4765"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"7dbb1330ae5ef13f2c2d914f901d8640"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"7e3c3a1f1679849643dfa1d406b1d56b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"7efcdcd1234a366f0f0e932fda8c0504"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"82d8be7fff32c84b4e69d7c1eb68b345"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"8364d8dea8bea957912a537f794078df"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"839a9ffa3ab5f1cd7d0157ffd255784b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"8c0cccbed468b9c7e522b3ed324176bb"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"8cf2065ad7f957dbb8c077b5847467b6"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"8d71fd2cd2efa1ebcfcfc2955e99dd1d"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"8eb16ed1c035bb69a7d9c52fb02e5276"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"8fa4abef9d757b1d1626f8f2671d3d47"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"933cb4ebeb5740d64e880834ac39baf7"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"936faba7e3578104a9b2e5ae7a44cd4b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"9376c8da87873bd0ef6b6fbee2f21f72"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,"9a2e737d2adad099b305aea4de60ae88"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,a1dd4e6cea1bc9c46da74089c591c6b3
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,a528c0c9797d94c3a18252fce7d29fb3
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,a5f4d8c06a12f3dd470a05ad26163160
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,a8c064e5c8b3c7391f8999e9d9acbe2b
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,a8fe9aa84456ec15e515771e3ecf8a0b
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,aafd68d4ee03c084ef7c04a22b52be12
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,ab24c5a22025e1f8effbf3ef3810f6f0
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,ae3f7ae6d2205b89429459984155a93c
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,b24883e2ca4259438d5b9473d48c9a6b
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,b264abf92f25ed5c047806e88d5b15e5
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,b4a5cc641c70b4d1a15a40f9b4a2547b
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,b6c2058b522f30eab2247c8704051ab2
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,bbee69f6e09721007575de6f7933fa87
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,bcfb6d0202ccaf7b4421cda46465cace
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c0fd65d5c671915082d7eeee580948e6
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c2a51118c7c17d43f7cd336e00e633b3
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c32dbf473a95030c94049762c98bb2f4
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c38ea57c065fc55fa2ef520713efbe5e
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c3ec782e4844fc40d757d3c67cea051f
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c4794802df15288b3f2f5d5023a4a85a
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c4e1f098a05fdf323df5f9a330933c29
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c59b3e6a122dbf97d65cd27950a8751c
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c5de99dfff5b6b027e6f8000e0d54b0a
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c668f786b26e1747c8afe47c797e7963
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,c8419b57081f2e083c0097966a2f61bd
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,cb5f36534b312869e7d722640c6cf102
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,cc86b0b6f49f850b01b5a2db3b14d954
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,ccdad94ab1ec73f4bd491325da8beb1d
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,cd78cce23e30f01c3f4c87d0a9bc8005
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,d28fccb0a894cc71610cd881bb7001f3
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,d479e3f84875b174248c6fe10998c1df
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,d4f283157a74371a294f77ed427efca5
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,d5bb362b5b2a2de7b98711612742fc44
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,d61697f7b4a76cf7918aebeac17733d4
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,d8ed2a40b243e64b11370f714e8ccf9c
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,d91cee280a17b0ad24393f51e2e0c766
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,e2f353fcd05e54641cb12adff5af2153
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,e30b1e6fae39ace35bff0719cc8f3482
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,e511d1ab170552e91d5836c7d90ffa60
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,e657bfa570659269c2bce261866a489a
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,eb1e935fc700d313d87e81ee4ba2dae5
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,f04e1042844485e7f799e72b82f73062
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,f36fc67bc5f28068d06945dfb13b36c6
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,f9e16c6d7ed27d15919f982f4f901336
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,fa0d7d67feaa7a93861f413e61780e33
INGENIERIA INDUSTRIAL,2021-01-16,"2021",F,GUATEMALA,REINGRESO,fdee967518100c950a96bf6b471953a4
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"03a93736cdd2f129cfe75923ff92d97d"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"0829edb9b5bbd02451ced4f6510318b8"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"0896aa4ec81bec37d89fc74778657dd9"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"12f6271eead9a70e94323a45e2f51304"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"18fe66d9547b933c770190bda6c41979"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"20a6142d58c5ac5671c944a2a7180373"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"23f81ac881027db3760ea0fa5624c7c6"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"26f606f854afc4be183a0cbeb8d59303"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"2ad2e40f2e06bb6ea60737c173a5180f"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"2b0d99eb472ffeca10853b46c6786183"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"30f8e40c1fc169026576517c15f803b8"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"3b6627e6efe7f0295ce0210683ce8fd1"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"3c4efc0cdaf645c46d4864592dd3ca8d"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"3ee2b8e474a91e7cf1af32436c8adf81"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"420b0612e979923189f6e66237d268d5"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"492beb8fca6cc062a12a0fb2b4c58522"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"4f377d976cfad57dbc3a9c2124c58a81"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"5487e0abeaf248b604719fa217defe14"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"5dffc921742b99a9c79b83385041c99c"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"61757d69eaa3445b747d94c91dcb0b32"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"7413dc725fb979048d0e48bef4d5609e"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"872c2ea6e41e23cc65f197891464008f"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"978e7f32cd0bd375c5dc50e4ef9416f2"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,"981be5262658da2a42252bf76d635817"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,a84ee48db677ce5041c3eab46294a7fc
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,a89ca38fd6d30788a45861455221d285
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,c176d3d7d9da66d8e508f8158ec86b2e
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,c4034d39fcc9676117d4f2ff476ffe48
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,c76e53f0e148003fa761f19606a7627e
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,d836258b55fb01fe7ee4da1f08ff702d
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,e09b6d0192f6bf246c80e0b1a929864a
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,eb86848afa0cd909ac669221aeee4a0f
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,ee8db1454bdad44f219806ba044fa728
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,f17463563eaf5d60006b9683cac962ed
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,PRIMER INGRESO,f99cbdbcb11bf38d54364d04d5462f88
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"0041bd6a7c5950713c5767ed48d8d039"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"0120acfb349470ff81a0173361ad8cbd"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"035e61b6617df33cb770112bcedbdf9b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"03ee1cb0e397e1a377624b14abdd2729"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"051858564bacb4a23b5e4fd816f0aae6"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"0534c8d7f77979761329685cde393c55"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"0566ed7fdde6a2b85c6682d72a78aa4b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"06c8c0c79e4fb7ac74240bb568495fdd"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"07480696d3fdbce038d97d3540688fab"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"07bff1b9139139cdfe96b33198deb733"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"08e67ae2fe43f618e5bffd635c806473"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"0ae285e25dd3df2c5f4ddd215c587971"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"0b18c67888d94b6e29c807f2bd1620f2"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"0ca525b61f8cd1e720664d50baf16146"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"0dd3c7426695b1b13a22b841f423b4cf"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"0e883b7c668566172f094abc9cbe5f85"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"0f25cc386d71180cbf791c2e20aea200"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"10d531118a1394a26131353ea14eaf0d"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"113938256c8bcdcb08a599b57f57f12a"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"119d6813107390cab1db389ad769fa24"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"12afdf5f2aa9a6518386d244dfe838af"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"12e64ad6908a7bca37e2700132221320"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"132914e8909a1bc15efff2cf0a3e01b0"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"142064400091e5b1b19dee1460c6238e"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1445d4dfc9512bac4fb4b3fe99ae8e16"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"14b74d18a182d82b0fd21502ab0e27a0"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"178729323fb6406d9f1664b8cf2e6680"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"18888f89972d04c385744c0056389294"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"18c59015fce45435c445168ae056fe09"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"196027f03a39b2886abcc4b4748ac568"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1a28558baf3ee298addfe232f02aecb1"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1aa284b0dc549e61de0569203444d941"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1b6f7eb1d85822982e02989e110bd780"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1bb21c6ec3c4c5c21b041079c956600e"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1bc46e1a3df984ff58e6a6edd3329af0"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1bfe6152724145ee5833ecc88aa5b46a"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1cc1447ae16ddc47e8f0f735ae138da4"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1d71ec34ea09cf1d20fc3bfff60c1ff2"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1d7be1c77c868a4537dd283d4a8be84f"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1ed4ce4fa6cb2cb3da6f1c407340621d"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"1f6c809d21c7871486b66b4e64ccb7dc"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"20741cb4e98f513e1b3550f0c1feed7d"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"210cf0b56377a3ed1a51d116093e952c"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"211a561fb45b84766b657f8e54d20f59"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"216d61d12d874642dd8282040acc8f42"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"222ae151290a881193cdc238d1f58be7"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"228d5c6ab16e7696c7e09e3b942abf4a"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"2396612d5e56b0d1880b3ae4145fcbde"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"23ec4608cee0a4f4b83e8f5ae7b57026"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"24058b7d6c134de632d3500c5e6d7540"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"24c4e1987ca2cec8cf6ddfdbdec2d49c"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"25c2e1ac4a155667b28aa2a9d5090764"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"26546d626a4bc1ea794e79397eed61f8"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"2673353b028ac4fd153886c1f3082bc2"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"272e8f3c53adc671ebf9413489bffff8"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"27635f432b6f365132b528817f0de2e0"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"277f37e3a88041169a2071648ef5348b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"27821c0e0a8da1d171f82feddf8c8a6f"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"27ded8050ea0754b22f17393cb101a08"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"287ca11928b2c0140186d054c5c70780"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"288e391967a5da0c32da310df3da663b"
INGENIERIA INDUSTRIAL,2021-01-16,"2021",M,GUATEMALA,REINGRESO,"29242baa545174a5bcecbbd85e0c93be"
