correlativo_estudiante,nombre_carrera,fecha_inscripcion,anio_inscripcion,sexo,pais_nacionalidad,tipo_inscripcion
aedfef0c81fc8afdba52e10b9e912f6f,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
af5b90ebdb472b399cf68198bb488143,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
b109690995c2d264909eacdd7080d0e1,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
b213f2ecfa32914aef0f52443e6a5150,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
b25d606014f2a45965d0b02a000c6135,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
b2b93baa7d60ff36fd7f8341d878478c,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
b5de0d1642179f74369f660f0dcba7c8,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
b9024be100b5a9a873eaeaf7a93d1e7f,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
bbc74f24dede1347bd82bfad726f6eec,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
bd1c2824304870639f24212952cb38a6,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
bd6f09511134854b3af305daa676ed7d,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
c1ab099fbb1e491afc32478a78a5f6b2,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
c2a0f73bb73dce383e9cde099d3eee8b,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
c33cd38660eb0dcab1a912dfafef34a1,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
c5392f34b929fc8589015a2502a1f5de,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
c6f0e245cafab474e87a9756375aa6a6,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
c74982143c30e0fe4a579ed0be553009,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
c9e58d1df4faf612f7707a9c0b8e4d2b,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
ca78355a701870fe4ad7453ae8af9482,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
cdc853efbf0c61ebbf48b499845cc85a,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
cea36ffe8ec2e736ddaf3981fe7dc54f,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
d117dc2d826fae20e1abadd1cfc44a20,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
d3c8ca22f954c8c1993f90d42f1068e3,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
d474ae254686647c71b24427372eb602,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
d6ab0d07e0730afd35595803ce2cc835,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
d6ac57edc3b7b0881a5d7b3d33afdbee,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
d9d577805eb11cbe08ed0c40977bde5e,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
da8e19af58b2103b71fea5ed1e57264a,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
dc288c9ced3d1756b2a5189264a65e13,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
dcba4fd79d0ad7a587f89256c883e10f,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
e14563159fabdaf05bc86d4a370a6ac7,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
e4e1d22ead4a752d432831878c834ca1,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
e547d2d9ba7d0adf8fc9042edd96a088,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
e7f860be8836e49b40cded087d6569f7,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
e8153216ef49c1961986fe4d2121a580,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
e8a382786ed258ce55e78d53fc05a0d1,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
e99b3e1a8846eeea1d14ad8a60ebf526,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
e9afdeeafcc8823aaa90969a1e81cb45,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
eb5b4940443eee0739417b4e44fb3757,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
ec47d8b96d0a2cee28ec4ef2cc43960e,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
ec929cd2e2325d9bf45f6fa207a4722e,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
ecce976cf7767e553aab82e251cf18a8,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
ecf8be6bbcdb6b2dca66496c4e2a57a2,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
edb33f07d74120e08dc73660354795b6,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
ede251ab006acba42ce059e12b6ff581,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
ef3f41d4f77a09711516ac96306f2f63,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
ef646c560011f6754e24b6a3bbdce5b3,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
f0012eb9d8f54ec7136d2035152243be,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
f046903978f9c5025d60127e5a3e18d9,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
f0926ac501e25ea90adcb65c9d3a25ab,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
f0d6714c81928e519eb9d4f4740d660d,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
f4adb0a331916d4aa43052e3863253e4,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
f7ed1a5a2e0c60f93de5a404338bae18,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
f9177e1df91439ae96baad4b42b20c5c,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
f9cd537dbac05c4b282453dbfaeeee3f,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
fb48f00096c5f328c96852a423e7f373,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
fcde9710e1cd9f0a7c10cb3e0265d531,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
fd228fcd0e12ac27e32350f254bd08ff,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
fd577f3899d7d44018e10115c8720ee4,INGENIERIA QUIMICA,2024-01-05,2024,M,GUATEMALA,REINGRESO
1ae6e1fffba0e7e5e33f15b5dbebcdf3,INGENIERIA AMBIENTAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
1f3386750db36420fc708b4951ac6a48,INGENIERIA AMBIENTAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
35a1f4953651076716f08458a3756dc4,INGENIERIA AMBIENTAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
591c73163fa9952a882f826a3d3ac384,INGENIERIA AMBIENTAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
9dc8ce9542937d243246c67a9ca9498c,INGENIERIA AMBIENTAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
e309f354cbb47bbddb80160a585da5c1,INGENIERIA AMBIENTAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
f44522eff4150adb23d9304d760e5e52,INGENIERIA AMBIENTAL,2024-01-06,2024,F,GUATEMALA,REINGRESO
5b646b6d9de059d7a74ee2a04de233d8,INGENIERIA AMBIENTAL,2024-01-06,2024,M,GUATEMALA,REINGRESO
21b096b10affbc24fd3415463af5d854,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
2804eb5c63cc39405d6b275d4c7055b8,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
4b23ab34a7a65fc6720fcdde625ae2bc,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
5f6eb14584ea6637b1eab1ced571c890,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
5fe567fe8230f938c3d9de0b820656d8,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
7654fc695314b01317af1438a63eed56,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
77d056e99a3176e700c30c53841d6b9c,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
7a62f922f36db9a3e08f83a6d40469e8,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
80136ad86b0ae8f63d750e9e19c7a38d,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
84937ff05c33c28f14531e1aa772d210,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
89e1f0565d1814e39e5d6a5edc66f365,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
8b9ea2b43b4967b2e63e6693c6ceb830,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
ae1de0602f5fb1da7a9948a47147e005,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
bec7c0cf90d0d2bc9db5b2739c8b37a5,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
c1798b7759280519aa30d55e008c3d4c,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
e494a765d807d0fa3d6f18f6361a5d86,INGENIERIA CIVIL,2024-01-06,2024,F,GUATEMALA,REINGRESO
006803d3e9a14da9dc7587e89733cb54,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
05e061fd6679aa68c9565c0260f7eb1e,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
07d84f7324633751762b8825da289292,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
09925622b0bec26cc8ab7773e6fc42df,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
0be47851ae78c0b55a56f9a155139762,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
175423c7010774f08c64aaa5fac66953,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
183812bbfe547e53f926f697e391d673,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
1c76dc9aa910469ee4912b7bb86f6b04,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
1fda549f69adec0706cbe0c5e7fc022c,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
29d172825f7f1b0d489c3286212a1d73,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
29e38d6302603f2ac1a7e6870a3f0a14,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
29f07d005c2d02f12e135d894d2565dd,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
2c50777f944e241ba795544858ad9842,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
2c9017fa3dfd078c26640232788843b6,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
3128afca14548f789ec2e5286a53bb09,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
3182e91e05d390e77696cf577ef9468f,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
3473313a3b8a5301a993e679c7503873,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
36757eb7e60f8a862274e96923f39c8b,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
3d211cb45005c5ef22a04f896e86dfcd,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
3ebaf822f3c6001cb51acfde53e50fb6,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
4272dde5e49b2e6446daa0c14bb771a8,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
4b7a354c5a281b6438f44d9e2ddde00a,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
4dd958fb8f642e5922d108f947eb6c6d,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
513fb62c7a06da75659a7dd8109f2f02,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
6f65727a29d4204ecdef0cedf5918417,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
78c7620bc7cee0d0b0f7bd6c0435e29a,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
7b7765e733e2b3c81452037404abeb78,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
7f224ca2143d0856ad34fefc90d5e918,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
883985668d079e9bd71232e5a9dd54c8,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
8989b11d7dd31f38dc63128606ec28e3,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
8a7900348c5730e3b83f1ac62e8238ce,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
909034b5b1ac5065003e420fce7e1ab0,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
92c64fc66b0f9eec68824d89db8b33b2,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
93b3d3cb0519982fd58882882d6d6eed,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
982c39247d951a2be2ba861998320078,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
986ce2b385939d1b23eb3e56a4cc1638,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
a08e98a611c7c5765ee0c8d027f2f63a,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
a53a63d6f33b123745a967be465be79a,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
afd64ac7e8e7341e0c7d998c817b4716,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
b26b2359bc5d936b42ec27a377fbb812,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
c0332a5bd730f79107650c5f7869e3b4,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
cc7ba9697294731cac91cb26cefc1805,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
cfee1a3b2aa5c4087951edf83521e765,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
d460ab82c876804a77a4db089bfd2fad,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
d55464de25e2cdafb441b7faba2b9599,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
e1b9997c9bbbeb1471ce832ab2324561,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
e3d427b92aa894dd1e2c2af2cd63feb0,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
f202908cd9addfdb4bab618631fd1dca,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
f5de5e6054f58ecb3d0be9efc9fb842d,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
fd7fddd326e98de636a00c1a2e316a60,INGENIERIA CIVIL,2024-01-06,2024,M,GUATEMALA,REINGRESO
05363299df688fbfafeb949bf3aed895,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
0a363f7884e55b82815b1cc0b8082a17,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
138daa833c94fc8812146c204a0f167e,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
1a87fe6eb58692cbd7a288ed694352cf,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
1d907d7f07a0fcac828d0793f3c431c7,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
29680ed22fced1159cbc3a297f023afe,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
548b70c973bfd5cc24c57096bbde8d6f,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
5d703d7107553cf5da6b0b84aac7e125,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
6a16870629b045e9612d2dcc1c4abb56,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
70b969def6a415af19f0a8fa0dd8e381,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
7cb6762d3213a26642fb7c811f8aa72a,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
85707d7fc789f749d06bc4d8c7327ba5,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
89be55179fb8d442d52578bff1837423,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
8fcd13538d2673208c18995c5a289dc4,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
9066ba42d2b0a38e8edf7463e4919d73,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
ae556e6d176c495885346c9bd16b80ec,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
b026f97a861c9f458935f13e0535fcde,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
c172ffff1071e385a9fe1fd93c40621b,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
c25ad1f3a53ef38c33c9d530dd99ef47,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
c2aca4af0f3ba6dd2ce9d1e6bfc26f77,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
e9964b8de239e2f6c219d74900c12761,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
f0729cc58db107743165324ed8229450,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
f1a51dbbb419a5aab3845fba130cd95d,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
f61715a57b2b3042568f13ccf1c6c255,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
fa09b7b553bfbf95b0f77feb47027e2e,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
fe15742121344500c23d6a8d9fe0263e,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
ffbff21f8359f29f11f0077d9af10e95,INGENIERIA ELECTRICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
99f28456aa9e661b0cd086634537344a,INGENIERIA ELECTRONICA,2024-01-06,2024,F,GUATEMALA,REINGRESO
f1c59c55a134b36e9a306849bca39dac,INGENIERIA ELECTRONICA,2024-01-06,2024,F,GUATEMALA,REINGRESO
03a130ae7c9aeccb77e893452b0272bf,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
1986da27b61c7911f0dd85fc30ca6974,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
1b9d9450b2fb84f694da0dffa42ed7b0,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
1def5f698647d0f6580c894858de14d9,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
22304cae1d09560eea5a22d338a0c6fc,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
267cb9fe005502cfdb06000327d8f1f7,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
31ed13adf4ae085d10b8fb28cc43339b,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
4373213233d44246fe1be2101cc0781c,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
466e85f07c8da4145634e279aaff4244,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
542bc5bd268b4eeaef4f5dcae6440008,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
5a563ef95f63aee3694f8a03e073312d,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
5ea65d1d5a88599b24ea2211b3d3ce1a,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
691c729ce7bd6c339a4f5a12ff7598f5,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
76008f810ab9f7b09d8396814b2216e9,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
7604181921e9001718406867e7723222,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
76267123fc5af5b21112d997d0e754d0,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
8102d2440b389b2ed59120de0d5586ed,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
8279e52fc10d56704a78327b412101d3,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
8fe5217556eb49e8346a19b1318dcb66,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
9194d5e193f9c1ae957f097741952432,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
a6f1005eada6add9e3b03310ab231638,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
ab2f3905a38ff5f1baa1510def884dab,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
afe2a8a523e1bd714b8a14a37b5c2114,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
b10e60955919356eb5c8ae447f95b3c5,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
b779d16bef69a8a511e6b153486f8a23,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
b97b4e6657b03c89d45118321f1e624e,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
bd9f7053fd8814cabf5bc65687afa81c,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
c54e1c84b54b19f8054bd2d4ff49b69c,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
d0d2c5ebaffeb32f21bd2bd576d52938,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
e7d928c0c5cf5cd9324f79a525aa46ad,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
ef247d8808848b18c737eeb6266f100d,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
f049254b209943cf77b759c3107c2af9,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
f266d74b2134501cf9102ce0574260f5,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
f4ded25667044075ee1805aa234ca46d,INGENIERIA ELECTRONICA,2024-01-06,2024,M,GUATEMALA,REINGRESO
03b315941a7ebc78797905bfd2074094,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
10382bb8d1a6984518f2522f8194220c,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
275f164ca004e1b56b6fddac8edfd017,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
2c35480f6adc00a09978dde85fd7443e,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
39c882b3bba2e9738d417bb89ca0420d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
3a9500ce733dfef86e1455656af799fa,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
3b8cf63d170abb3b85a6ff2ecf2ffd5d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
3f273c71ef6bc295e0f4681297a482b7,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
4018b41723dc6eb3e90b2b939e2f4f2d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
47c4f5c9bc75282d51eddb8e2b7da9ad,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
54f357ff990abb0b2895e03481c61910,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
6c0db481eb0edfb398e04f542f92abf0,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
7087afaa39e390b0524bbd22712e663c,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
711cc41eb65fd70866fd132f64ad97ed,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
71bc27f016ffe394d1338e27b925bcb2,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
7d22402a068bb7d9a053c6e0628bbb04,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
800195b166df7bf9bff0f5e3f0698b9b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
80baddcbfa99ac548a2d90154fda8792,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
91e4c0421d15b4065467e6a49bfb0337,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
9d2289d2d3f8164b4c52fd4bdb6b732a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-06,2024,F,GUATEMALA,REINGRESO
